pin_code,state,district,n_era5_cells,polygon_source,data_quality,hot_days_pct,warm_nights_pct,xhot_days_pct,heat_index_pct,hwdi_pct,trend_cdecade,hot_days_pct_norm,warm_nights_pct_norm,xhot_days_pct_norm,heat_index_pct_norm,hwdi_pct_norm,trend_cdecade_norm,heat_score,risk_level
192232,Jammu And Kashmir,Kulgam,7,voronoi_proxy,voronoi_proxy,0.0,0.0,0.0,0.0,5.746244294302804,0.4763090653078897,0.0,0.0,0.0,0.0,48.1853,82.3753,40.0,Low
192233,Jammu And Kashmir,Kulgam,11,voronoi_proxy,voronoi_proxy,0.0,0.0,0.0,0.0,5.841340021653608,0.4012223021550612,0.0,0.0,0.0,0.0,48.9832,73.4307,36.38,Low
192301,Jammu And Kashmir,Pulwama,4,voronoi_proxy,voronoi_proxy,0.0,0.0,0.0,0.0,6.120047688484192,0.4383989050984382,0.0,0.0,0.0,0.0,51.3216,77.8593,38.87,Low
192302,Jammu And Kashmir,Pulwama,2,actual_polygon,medium,0.0,0.0,0.0,0.0,6.139435529708862,0.4625087380409241,0.0,0.0,0.0,0.0,51.4843,80.7313,40.14,Low
192303,Jammu And Kashmir,Shopian,15,actual_polygon,high,0.0,0.0,0.0,0.0,6.1603469530741375,0.3481908077994982,0.0,0.0,0.0,0.0,51.6597,67.1135,34.37,Low
192304,Jammu And Kashmir,Pulwama,4,actual_polygon,high,0.0,0.0,0.0,0.0,6.218327403068543,0.2746218778192997,0.0,0.0,0.0,0.0,52.1462,58.3497,30.75,Low
192305,Jammu And Kashmir,Pulwama,6,voronoi_proxy,voronoi_proxy,0.0,0.0,0.0,0.0,5.998916149139404,0.4207579245169957,0.0,0.0,0.0,0.0,50.3053,75.7579,37.72,Low
192306,Jammu And Kashmir,Pulwama,6,actual_polygon,high,0.0,0.0,0.0,0.0,5.885317087173462,0.4828843871752421,0.0,0.0,0.0,0.0,49.3521,83.1585,40.63,Low
192401,Jammu And Kashmir,Anantnag,8,actual_polygon,high,0.0,0.0,0.0,0.0,6.623960912227631,0.2934824116528034,0.0,0.0,0.0,0.0,55.5495,60.5964,32.58,Low
193101,Jammu And Kashmir,Baramulla,7,actual_polygon,high,0.0,0.0,0.0,0.0,6.092967714582171,0.4700940719672611,0.0,0.0,0.0,0.0,51.0944,81.6349,40.43,Low
193103,Jammu And Kashmir,Baramulla,4,actual_polygon,high,0.0,0.0,0.0,0.0,6.245569705963135,0.4198002368211746,0.0,0.0,0.0,0.0,52.3748,75.6438,38.2,Low
193108,Jammu And Kashmir,Baramulla,2,actual_polygon,medium,0.0,0.0,0.0,0.0,5.91294264793396,0.4695717990398407,0.0,0.0,0.0,0.0,49.5839,81.5727,40.02,Low
193109,Jammu And Kashmir,Baramulla,4,voronoi_proxy,voronoi_proxy,0.0,0.0,0.0,0.0,6.088763117790222,0.4958682432770729,0.0,0.0,0.0,0.0,51.0591,84.7052,41.73,Low
193121,Jammu And Kashmir,Bandipora,4,actual_polygon,high,0.0,0.0019569471478462,0.0,0.0,6.014474034309387,0.5227664783596992,0.0,0.0021,0.0,0.0,50.4358,87.9094,42.94,Low
193122,Jammu And Kashmir,Baramulla,16,actual_polygon,high,0.0,0.0,0.0,0.0,6.187649667263031,0.2687140754424035,0.0,0.0,0.0,0.0,51.8888,57.646,30.38,Low
193123,Jammu And Kashmir,Baramulla,137,voronoi_proxy,voronoi_proxy,1.8450004582014607,3.136405510488,0.0669903340239594,1.4172817703173326,8.467392291465815,0.4063595092318354,3.3685,3.3799,0.2981,4.5738,71.0164,74.0427,45.27,Moderate
193201,Jammu And Kashmir,Baramulla,5,actual_polygon,high,0.0,0.0,0.0,0.0,6.138175296783447,0.55448077917099,0.0,0.0,0.0,0.0,51.4737,91.6873,44.82,Low
193221,Jammu And Kashmir,Kupwara,6,actual_polygon,high,0.0,0.0013046314318974,0.0,0.0,5.910425662994385,0.465260848402977,0.0,0.0014,0.0,0.0,49.5628,81.0592,39.79,Low
193222,Jammu And Kashmir,Kupwara,157,actual_polygon,high,0.0,0.0035866805868353,0.0,0.0,7.273374445119481,0.2577511909459332,0.0,0.0039,0.0,0.0,60.9983,56.34,32.16,Low
193223,Jammu And Kashmir,Kupwara,8,actual_polygon,high,0.0,0.0009784735739231,0.0,0.0,6.007998526096344,0.444476306438446,0.0,0.0011,0.0,0.0,50.3815,78.5833,38.94,Low
193224,Jammu And Kashmir,Kupwara,1047,actual_polygon,high,0.0184864760612234,0.0121129484119564,0.0002018423197718,0.0,6.565241500664122,0.3459070884171649,0.0338,0.0131,0.0009,0.0,55.0569,66.8414,35.14,Low
193225,Jammu And Kashmir,Kupwara,66,actual_polygon,high,0.0005930142872261,0.0178967170191533,0.0,0.0,7.147752740166404,0.3940541265588818,0.0011,0.0193,0.0,0.0,59.9443,72.5768,38.83,Low
193301,Jammu And Kashmir,Baramulla,12,actual_polygon,high,0.0,0.0006523157159487,0.0,0.0,6.176693320274353,0.3664594019452731,0.0,0.0007,0.0,0.0,51.7969,69.2897,35.33,Low
193302,Jammu And Kashmir,Kupwara,12,voronoi_proxy,voronoi_proxy,0.0,0.0,0.0,0.0,5.979991714159648,0.3279802054166794,0.0,0.0,0.0,0.0,50.1465,64.7059,32.95,Low
193303,Jammu And Kashmir,Baramulla,6,voronoi_proxy,voronoi_proxy,0.0,0.0013046314318974,0.0,0.0,5.96644647916158,0.4811589966217677,0.0,0.0014,0.0,0.0,50.0328,82.953,40.72,Low
193401,Jammu And Kashmir,Budgam,14,actual_polygon,high,0.0,0.0022334556228348,0.0,0.0,6.348926373890468,0.4312680321080344,0.0,0.0024,0.0,0.0,53.2419,77.0099,39.0,Low
193402,Jammu And Kashmir,Baramulla,3,actual_polygon,medium,0.0,0.0,0.0,0.0,6.36901839574178,0.5097410579522451,0.0,0.0,0.0,0.0,53.4105,86.3578,43.04,Low
193403,Jammu And Kashmir,Baramulla,9,voronoi_proxy,voronoi_proxy,0.0,0.0,0.0,0.0,6.685038142734104,0.4202383591069115,0.0,0.0,0.0,0.0,56.062,75.696,39.17,Low
193404,Jammu And Kashmir,Baramulla,4,voronoi_proxy,voronoi_proxy,0.0,0.0039085471071302,0.0,0.0,6.04387104511261,0.4848803579807281,0.0,0.0042,0.0,0.0,50.6825,83.3963,41.08,Low
193411,Jammu And Kashmir,Budgam,5,voronoi_proxy,voronoi_proxy,0.0,0.0,0.0,0.0,6.550019931793213,0.3925193667411804,0.0,0.0,0.0,0.0,54.9292,72.394,37.46,Low
193501,Jammu And Kashmir,Bandipora,6,actual_polygon,high,0.0,0.0,0.0,0.0,6.521820545196533,0.514695331454277,0.0,0.0,0.0,0.0,54.6926,86.948,43.62,Low
193502,Jammu And Kashmir,Bandipora,12,actual_polygon,high,0.0,0.0,0.0,0.0,7.1556822458903,0.3915121133128802,0.0,0.0,0.0,0.0,60.0108,72.274,38.72,Low
193503,Jammu And Kashmir,Bandipora,72,actual_polygon,high,0.0,0.0,0.0,0.0,8.151652918921577,0.1830489704799321,0.0,0.0,0.0,0.0,68.3672,47.4413,30.24,Very Low
193504,Jammu And Kashmir,Bandipora,6,voronoi_proxy,voronoi_proxy,0.0,0.0013046314318974,0.0,0.0,6.388741254806519,0.4879490832487742,0.0,0.0014,0.0,0.0,53.576,83.7619,41.98,Low
193505,Jammu And Kashmir,Bandipora,7,actual_polygon,high,0.0,0.0,0.0,0.0,6.364557129996164,0.5150104590824672,0.0,0.0,0.0,0.0,53.3731,86.9855,43.3,Low
194101,Ladakh,Leh Ladakh,94,actual_polygon,high,0.0,0.0,0.0,0.0,6.522917727206616,0.3066312619584038,0.0,0.0,0.0,0.0,54.7018,62.1628,33.03,Low
194102,Ladakh,Kargil,29,actual_polygon,high,0.0,0.0,0.0,0.0,8.880678670159702,0.1795751000272816,0.0,0.0,0.0,0.0,74.4839,47.0275,31.64,Low
194103,Ladakh,Kargil,35,actual_polygon,high,0.0,0.0,0.0,0.0,7.3817129271371025,0.1707808179248656,0.0,0.0,0.0,0.0,61.9073,45.9799,27.96,Very Low
194104,Ladakh,Leh Ladakh,44,actual_polygon,high,0.0,0.0,0.0,0.0,6.566131776029414,0.3034883859482678,0.0,0.0,0.0,0.0,55.0643,61.7884,32.96,Low
194105,Ladakh,Kargil,20,actual_polygon,high,0.0,0.0,0.0,0.0,7.159053325653076,0.2157660968601703,0.0,0.0,0.0,0.0,60.0391,51.3386,29.77,Very Low
194106,Ladakh,Leh Ladakh,37,voronoi_proxy,voronoi_proxy,0.0,0.0,0.0,0.0,7.868133764009218,0.2815612170945953,0.0,0.0,0.0,0.0,65.9884,59.1763,34.65,Low
194107,Ladakh,Leh Ladakh,32,voronoi_proxy,voronoi_proxy,0.0,0.0,0.0,0.0,6.687256872653961,0.2159943350416142,0.0,0.0,0.0,0.0,56.0806,51.3658,28.77,Very Low
194109,Ladakh,Kargil,23,voronoi_proxy,voronoi_proxy,0.0,0.0,0.0,0.0,7.3121601809626044,0.3563803900843081,0.0,0.0,0.0,0.0,61.3237,68.089,37.26,Low
194201,Ladakh,Leh Ladakh,248,actual_polygon,high,0.0,0.0,0.0,0.0,6.484473506289143,0.3727065178175126,0.0,0.0,0.0,0.0,54.3792,70.0338,36.31,Low
194202,Ladakh,Leh Ladakh,59,voronoi_proxy,voronoi_proxy,0.0,0.0,0.0,0.0,6.131467665656138,0.3195291856082819,0.0,0.0,0.0,0.0,51.4174,63.6992,32.85,Low
194301,Ladakh,Kargil,20,actual_polygon,high,0.0,0.0,0.0,0.0,8.626285696029663,0.196178525686264,0.0,0.0,0.0,0.0,72.3495,49.0053,31.93,Low
194302,Ladakh,Kargil,93,actual_polygon,high,0.0,0.0,0.0,0.0,8.615655124828379,0.1813330998774417,0.0,0.0,0.0,0.0,72.2603,47.2369,31.15,Low
194303,Ladakh,Kargil,61,actual_polygon,high,0.0,0.0,0.0,0.0,7.686456563042813,0.3125703737872546,0.0,0.0,0.0,0.0,64.4641,62.8702,35.84,Low
194401,Ladakh,Leh Ladakh,218,actual_polygon,high,0.0,0.0,0.0,0.0,8.202311240204978,0.1860536170499655,0.0,0.0,0.0,0.0,68.7923,47.7992,30.51,Low
194402,Ladakh,Leh Ladakh,816,voronoi_proxy,voronoi_proxy,0.0438764334300204,0.0864172567586031,3.8371512702867096e-05,0.0,7.410977807115106,0.2876152964706895,0.0801,0.0931,0.0002,0.0,62.1528,59.8975,34.02,Low
194403,Ladakh,,31,voronoi_proxy,voronoi_proxy,0.0,0.0,0.0,0.0,9.337573451380576,0.1314714523332734,0.0,0.0,0.0,0.0,78.3174,41.2972,30.17,Very Low
194404,Ladakh,Leh Ladakh,3107,voronoi_proxy,voronoi_proxy,1.709692617447877,2.0232597138273456,0.0523385197454167,5.7787975247818674e-05,6.60539670070345,0.3304453333749849,3.1214,2.1803,0.2329,0.0002,55.3938,64.9996,35.84,Low
201001,Uttar Pradesh,Ghaziabad,3,voronoi_proxy,voronoi_proxy,24.87864367167155,45.52086639404297,5.851834615071614,22.019917805989586,9.439727783203123,-0.1240268299976984,45.4215,49.0545,26.0434,71.0624,79.1745,10.8615,66.51,High
201002,Uttar Pradesh,Ghaziabad,4,actual_polygon,high,25.05985307693481,45.717740058898926,5.953545928001404,22.07271194458008,9.420796394348145,-0.1176503505557775,45.7523,49.2666,26.4961,71.2328,79.0157,11.6211,67.1,High
201003,Uttar Pradesh,Ghaziabad,5,actual_polygon,high,24.88848419189453,45.42289657592774,5.886269664764404,21.935362243652342,9.376697731018066,-0.1476985692977905,45.4395,48.9489,26.1967,70.7896,78.6457,8.0417,65.12,High
201004,Uttar Pradesh,Ghaziabad,2,actual_polygon,medium,25.36093235015869,45.92897987365723,6.149101495742798,22.05508327484131,9.352421283721924,-0.1313568130135536,46.302,49.4943,27.3664,71.1759,78.442,9.9884,66.66,High
201005,Uttar Pradesh,Ghaziabad,2,actual_polygon,medium,25.36093235015869,45.92897987365723,6.149101495742798,22.05508327484131,9.352421283721924,-0.1313568130135536,46.302,49.4943,27.3664,71.1759,78.442,9.9884,66.66,High
201006,Uttar Pradesh,Ghaziabad,1,actual_polygon,low,25.572099685668945,46.12068557739258,6.274292469024658,22.051136016845703,9.285917282104492,-0.1353027373552322,46.6876,49.7009,27.9236,71.1632,77.884,9.5183,66.61,High
201007,Uttar Pradesh,Ghaziabad,1,actual_polygon,low,25.14976501464844,45.73727416992188,6.0239105224609375,22.05903053283692,9.418925285339355,-0.127410888671875,45.9165,49.2877,26.8092,71.1887,79.0,10.4584,66.71,High
201008,Uttar Pradesh,Gautam Buddha Nagar,7,actual_polygon,high,24.81796264648437,45.65132359095982,5.794833047049386,22.03785896301269,9.46454129900251,-0.0985493383237293,45.3107,49.1951,25.7897,71.1203,79.3827,13.8965,67.82,High
201009,Uttar Pradesh,Gautam Buddha Nagar,2,voronoi_proxy,voronoi_proxy,25.31017208099365,46.03844833374024,6.090457439422607,22.16462993621826,9.403130531311035,-0.0958607979118824,46.2093,49.6122,27.1054,71.5294,78.8674,14.2167,68.61,High
201010,Uttar Pradesh,Ghaziabad,3,actual_polygon,medium,25.4782174428304,46.105018615722656,6.224752267201741,22.01723035176595,9.244132995605469,-0.117054579158624,46.5161,49.684,27.7031,71.0538,77.5334,11.6921,67.31,High
201011,Uttar Pradesh,Ghaziabad,1,actual_polygon,low,25.572099685668945,46.12068557739258,6.274292469024658,22.051136016845703,9.285917282104492,-0.1353027373552322,46.6876,49.7009,27.9236,71.1632,77.884,9.5183,66.61,High
201012,Uttar Pradesh,Ghaziabad,3,actual_polygon,medium,25.441781997680664,46.055440266927086,6.185627619425456,22.11375363667806,9.356281598409018,-0.120411512752374,46.4496,49.6305,27.529,71.3653,78.4744,11.2922,67.39,High
201013,Uttar Pradesh,Ghaziabad,1,actual_polygon,low,24.46930313110352,45.05678939819336,5.609358310699463,21.902557373046875,9.457999229431152,-0.1514689177274704,44.6742,48.5544,24.9643,70.6837,79.3278,7.5925,64.46,High
201014,Uttar Pradesh,Ghaziabad,2,voronoi_proxy,voronoi_proxy,25.376623153686523,46.022817611694336,6.141295194625855,22.14506244659424,9.39146375656128,-0.1129659004509449,46.3307,49.5954,27.3317,71.4663,78.7695,12.1791,67.78,High
201015,Uttar Pradesh,Ghaziabad,4,actual_polygon,high,24.43218469619751,45.08413219451904,5.540854692459106,21.89281129837036,9.493080139160156,-0.1266299523413181,44.6064,48.5838,24.6594,70.6522,79.6221,10.5514,65.71,High
201016,Uttar Pradesh,Ghaziabad,1,actual_polygon,low,25.60348129272461,46.3083610534668,6.258679866790772,22.23109436035156,9.364002227783203,-0.0985209122300148,46.7448,49.9031,27.8541,71.7439,78.5391,13.8999,68.85,High
201017,Uttar Pradesh,Ghaziabad,2,actual_polygon,medium,24.809534072875977,45.39703178405762,5.8166344165802,21.98079395294189,9.438462257385254,-0.1394399031996727,45.2953,48.921,25.8868,70.9362,79.1639,9.0255,65.59,High
201018,Uttar Pradesh,Ghaziabad,4,actual_polygon,high,25.05985307693481,45.717740058898926,5.953545928001404,22.07271194458008,9.420796394348145,-0.1176503505557775,45.7523,49.2666,26.4961,71.2328,79.0157,11.6211,67.1,High
201019,Uttar Pradesh,Ghaziabad,4,actual_polygon,high,25.509533405303955,46.15585422515869,6.233234167098999,22.07069635391236,9.274100303649902,-0.1124211624264717,46.5733,49.7388,27.7408,71.2263,77.7848,12.244,67.7,High
201020,Uttar Pradesh,Ghaziabad,2,actual_polygon,medium,25.65813446044922,46.38272857666016,6.3173668384552,22.0863094329834,9.19577932357788,-0.0934855118393898,46.8446,49.9832,28.1153,71.2767,77.1277,14.4997,68.73,High
201021,Uttar Pradesh,Ghaziabad,3,actual_polygon,medium,25.488677978515625,46.1675771077474,6.219548066457112,22.077216466267902,9.270161310831703,-0.1047939707835515,46.5352,49.7514,27.6799,71.2473,77.7518,13.1526,68.06,High
201102,Uttar Pradesh,Ghaziabad,4,actual_polygon,high,25.0734338760376,45.62396335601807,6.0259047746658325,21.96303606033325,9.319227457046509,-0.1551050841808319,45.7771,49.1656,26.8181,70.8789,78.1635,7.1594,64.94,High
201103,Uttar Pradesh,Ghaziabad,2,actual_polygon,medium,25.19660472869873,45.79992866516113,6.12562894821167,22.02748203277588,9.285969734191896,-0.1574605330824852,46.002,49.3552,27.2619,71.0868,77.8844,6.8788,65.03,High
201201,Uttar Pradesh,Ghaziabad,4,actual_polygon,high,23.07898998260498,43.56682968139648,4.697838664054871,21.433374881744385,10.048553228378296,-0.1711858101189136,42.1358,46.9488,20.9076,69.1695,84.2827,5.2438,62.24,High
201204,Uttar Pradesh,Ghaziabad,10,actual_polygon,high,23.57450428009033,44.02829399108887,5.006877708435058,21.58738422393799,9.821768951416017,-0.1681374639272689,43.0405,47.446,22.283,69.6666,82.3799,5.6069,62.75,High
201206,Uttar Pradesh,Ghaziabad,8,actual_polygon,high,24.10754895210266,44.56797170639038,5.346226632595062,21.728529453277588,9.613536596298218,-0.1613430697470903,44.0137,48.0276,23.7932,70.1221,80.6328,6.4163,63.55,High
201301,Uttar Pradesh,Gautam Buddha Nagar,2,actual_polygon,medium,25.65813446044922,46.38272857666016,6.3173668384552,22.0863094329834,9.19577932357788,-0.0934855118393898,46.8446,49.9832,28.1153,71.2767,77.1277,14.4997,68.73,High
201302,Uttar Pradesh,Gautam Buddha Nagar,1,voronoi_proxy,voronoi_proxy,25.712787628173828,46.45709609985352,6.376053810119629,21.941524505615234,9.02755641937256,-0.0884501114487648,46.9444,50.0634,28.3764,70.8094,75.7163,15.0995,68.62,High
201303,Uttar Pradesh,Gautam Buddha Nagar,4,actual_polygon,high,25.808756351470947,46.51381206512451,6.430800080299377,22.10977602005005,9.054991483688354,-0.0831809304654598,47.1196,50.1245,28.6201,71.3524,75.9465,15.7272,69.21,High
201304,Uttar Pradesh,Gautam Buddha Nagar,3,actual_polygon,medium,25.84074592590332,46.53271738688151,6.44904883702596,22.165859858194988,9.064136505126951,-0.0814245368043581,47.178,50.1449,28.7013,71.5334,76.0232,15.9364,69.41,High
201305,Uttar Pradesh,Gautam Buddha Nagar,5,actual_polygon,high,25.844482040405275,46.713644409179686,6.476142692565918,22.364048767089844,9.190379524230956,-0.0788045868277549,47.1848,50.3398,28.8219,72.173,77.0824,16.2485,70.06,High
201306,Uttar Pradesh,Gautam Buddha Nagar,5,actual_polygon,high,25.57852058410645,46.42105331420898,6.300907230377197,22.287412643432617,9.276412391662598,-0.084882578253746,46.6993,50.0245,28.042,71.9257,77.8042,15.5245,69.47,High
201307,Uttar Pradesh,Gautam Buddha Nagar,2,voronoi_proxy,voronoi_proxy,25.376623153686523,46.022817611694336,6.141295194625855,22.14506244659424,9.39146375656128,-0.1129659004509449,46.3307,49.5954,27.3317,71.4663,78.7695,12.1791,67.78,High
201309,Uttar Pradesh,Gautam Buddha Nagar,1,actual_polygon,low,25.60348129272461,46.3083610534668,6.258679866790772,22.23109436035156,9.364002227783203,-0.0985209122300148,46.7448,49.9031,27.8541,71.7439,78.5391,13.8999,68.85,High
201310,Uttar Pradesh,Gautam Buddha Nagar,4,actual_polygon,high,25.302413940429688,46.128583908081055,6.070904493331909,22.16465187072754,9.3424813747406,-0.0796690005809068,46.1952,49.7094,27.0184,71.5295,78.3586,16.1456,69.3,High
201311,Uttar Pradesh,Gautam Buddha Nagar,1,actual_polygon,low,25.361099243164062,46.41028594970703,6.2352399826049805,22.27814483642578,9.379679679870604,-0.0841223672032356,46.3023,50.0129,27.7498,71.8958,78.6707,15.6151,69.54,High
201312,Uttar Pradesh,Gautam Buddha Nagar,1,actual_polygon,low,25.88521385192871,46.76198959350586,6.469837665557861,22.434398651123047,9.14501667022705,-0.0728113502264022,47.2592,50.3919,28.7938,72.4,76.7018,16.9625,70.35,High
201313,Uttar Pradesh,Gautam Buddha Nagar,3,actual_polygon,medium,25.87718137105306,46.582295735677086,6.488173484802246,22.06933657328288,8.951987902323404,-0.0780676032106081,47.2445,50.1983,28.8754,71.2219,75.0822,16.3363,69.33,High
201314,Uttar Pradesh,Gautam Buddha Nagar,3,voronoi_proxy,voronoi_proxy,24.776984532674152,45.61751556396485,5.81535530090332,21.954800923665363,9.431750615437826,-0.0902777363856633,45.2359,49.1586,25.8811,70.8523,79.1076,14.8818,68.1,High
201315,Uttar Pradesh,Gautam Buddha Nagar,2,actual_polygon,medium,25.623156547546387,46.586137771606445,6.352538824081421,22.35627174377441,9.262348175048828,-0.0784668587148189,46.7808,50.2024,28.2718,72.1479,77.6862,16.2888,69.95,High
201316,Uttar Pradesh,Gautam Buddha Nagar,2,voronoi_proxy,voronoi_proxy,25.623156547546387,46.586137771606445,6.352538824081421,22.35627174377441,9.262348175048828,-0.0784668587148189,46.7808,50.2024,28.2718,72.1479,77.6862,16.2888,69.95,High
201317,Uttar Pradesh,Gautam Buddha Nagar,1,actual_polygon,low,25.361099243164062,46.41028594970703,6.2352399826049805,22.27814483642578,9.379679679870604,-0.0841223672032356,46.3023,50.0129,27.7498,71.8958,78.6707,15.6151,69.54,High
201318,Uttar Pradesh,Gautam Buddha Nagar,4,actual_polygon,high,25.05985307693481,45.717740058898926,5.953545928001404,22.07271194458008,9.420796394348145,-0.1176503505557775,45.7523,49.2666,26.4961,71.2328,79.0157,11.6211,67.1,High
202001,Uttar Pradesh,Aligarh,4,actual_polygon,high,25.579550743103027,47.57374286651611,5.926158785820007,22.591052532196045,9.595093250274658,-0.0895267128944397,46.7012,51.2667,26.3742,72.9056,80.478,14.9713,70.06,High
202002,Uttar Pradesh,Aligarh,12,actual_polygon,high,25.81678597132365,47.81491978963216,6.056557854016622,22.61776638031006,9.569593985875448,-0.0905935075134038,47.1343,51.5266,26.9545,72.9918,80.2641,14.8442,70.3,High
202121,Uttar Pradesh,Aligarh,5,actual_polygon,high,25.390214920043945,47.72740936279297,5.653180503845215,22.514516830444336,9.727202987670898,-0.0776494815945625,46.3555,51.4323,25.1593,72.6586,81.5865,16.3861,70.53,High
202122,Uttar Pradesh,Aligarh,5,actual_polygon,high,25.25900230407715,47.11725769042969,5.71570463180542,22.494191360473632,9.625539588928223,-0.0841257914900779,46.1159,50.7748,25.4376,72.593,80.7335,15.6146,69.8,High
202123,Uttar Pradesh,Aligarh,6,actual_polygon,high,26.224793434143063,48.214524586995445,6.364276727040608,22.726587295532227,9.46977392832438,-0.0986789303521315,47.8792,51.9572,28.324,73.343,79.4266,13.881,70.41,High
202124,Uttar Pradesh,Aligarh,5,actual_polygon,high,26.299010467529296,48.29685440063477,6.399468803405762,22.69890022277832,9.432924842834472,-0.0982246935367584,48.0147,52.046,28.4807,73.2536,79.1174,13.9351,70.43,High
202125,Uttar Pradesh,Aligarh,6,actual_polygon,high,25.13111464182536,47.223632176717125,5.521990696589152,22.436075528462727,9.729231039683023,-0.0843324785431226,45.8824,50.8894,24.5755,72.4055,81.6035,15.59,69.72,High
202126,Uttar Pradesh,Aligarh,5,actual_polygon,high,24.87101631164551,46.70578231811523,5.404355907440186,22.32060127258301,9.594172477722168,-0.0813419252634048,45.4076,50.3314,24.0519,72.0328,80.4703,15.9463,69.08,High
202127,Uttar Pradesh,Aligarh,5,actual_polygon,high,24.770851135253903,46.68542327880859,5.280766868591309,22.27369499206543,9.64264087677002,-0.0821201547980308,45.2247,50.3094,23.5019,71.8814,80.877,15.8536,68.92,High
202128,Uttar Pradesh,Aligarh,4,actual_polygon,high,25.4230637550354,47.679290771484375,5.695415377616882,22.522735118865967,9.692790746688845,-0.0776831898838281,46.4155,51.3805,25.3473,72.6851,81.2978,16.3821,70.51,High
202129,Uttar Pradesh,Aligarh,4,actual_polygon,high,25.18454647064209,47.61476516723633,5.421656608581543,22.428904056549072,9.763101577758787,-0.0789836477488279,45.98,51.3109,24.1289,72.3823,81.8877,16.2272,70.07,High
202130,Uttar Pradesh,Aligarh,5,actual_polygon,high,24.57843589782715,46.937418365478514,4.856817150115967,22.19865798950196,9.77084560394287,-0.0849231511354446,44.8734,50.581,21.6151,71.6393,81.9527,15.5197,68.48,High
202131,Uttar Pradesh,Aligarh,6,actual_polygon,high,24.19914213816325,46.582255045572914,4.594975630442302,22.051628430684406,9.751235008239746,-0.0852962372203667,44.1809,50.1983,20.4498,71.1648,81.7881,15.4752,67.72,High
202132,Uttar Pradesh,Aligarh,6,actual_polygon,high,25.51469866434733,46.99415651957194,5.866221030553182,22.52713680267334,9.591054439544678,-0.0912558957934379,46.5828,50.6421,26.1075,72.6993,80.4442,14.7653,69.65,High
202133,Uttar Pradesh,Aligarh,9,actual_polygon,high,24.04923333062066,46.684867011176216,4.494131724039714,22.07428487141927,9.7220884958903,-0.0855678278538915,43.9072,50.3088,20.001,71.2379,81.5436,15.4429,67.51,High
202134,Uttar Pradesh,Aligarh,4,actual_polygon,high,24.88733291625977,47.47404670715332,5.145898461341858,22.340962886810303,9.83541774749756,-0.0782985687255859,45.4374,51.1593,22.9017,72.0985,82.4944,16.3088,69.7,High
202135,Uttar Pradesh,Aligarh,4,actual_polygon,high,26.269984245300293,48.05093955993652,6.405328750610352,22.68486738204956,9.583256006240845,-0.0993031039834022,47.9617,51.781,28.5067,73.2083,80.3787,13.8067,70.62,High
202136,Uttar Pradesh,Aligarh,3,actual_polygon,medium,25.467660903930664,47.24972279866537,5.836199919382731,22.58332061767578,9.601530075073242,-0.0879899486899375,46.4969,50.9175,25.9738,72.8806,80.5321,15.1543,69.9,High
202137,Uttar Pradesh,Aligarh,4,actual_polygon,high,26.37767171859741,47.73601913452149,6.579410791397095,22.7044005393982,9.585148096084597,-0.0845535770058631,48.1583,51.4416,29.2815,73.2714,80.3946,15.5637,71.55,High
202138,Uttar Pradesh,Aligarh,5,actual_polygon,high,26.12404670715332,48.02471771240234,6.277432632446289,22.75060119628906,9.54568862915039,-0.0987438380718231,47.6953,51.7527,27.9375,73.4205,80.0635,13.8733,70.4,High
202139,Uttar Pradesh,Hathras,5,actual_polygon,high,26.019015502929687,48.04343032836914,6.067788314819336,22.55037460327149,9.606706809997558,-0.081158447265625,47.5035,51.7729,27.0045,72.7743,80.5755,15.9681,70.97,High
202140,Uttar Pradesh,Aligarh,4,actual_polygon,high,25.792821407318115,47.69695568084717,6.053285479545593,22.71426057815552,9.59508776664734,-0.0975272729992866,47.0905,51.3995,26.94,73.3032,80.478,14.0182,70.03,High
202141,Uttar Pradesh,Aligarh,6,actual_polygon,high,26.06990114847819,47.812974294026695,6.259963591893514,22.66792170206706,9.576743284861246,-0.0971537965039412,47.5964,51.5245,27.8598,73.1537,80.3241,14.0627,70.37,High
202142,Uttar Pradesh,Aligarh,5,actual_polygon,high,25.654910278320312,47.33627853393555,5.94888744354248,22.612938690185548,9.61144142150879,-0.0936762318015098,46.8387,51.0108,26.4754,72.9762,80.6152,14.477,69.9,High
202143,Uttar Pradesh,Aligarh,4,actual_polygon,high,25.44879913330078,47.17278289794922,5.820569276809692,22.555923461914062,9.606753826141356,-0.0900984145700931,46.4624,50.8346,25.9043,72.7922,80.5759,14.9032,69.73,High
202145,Uttar Pradesh,Aligarh,7,actual_polygon,high,26.448719024658203,48.50981194632394,6.481026376996722,22.741833550589423,9.371826171875,-0.0994198290365082,48.288,52.2754,28.8436,73.3922,78.6048,13.7928,70.5,High
202146,Uttar Pradesh,Aligarh,5,voronoi_proxy,voronoi_proxy,26.48199844360352,48.54553985595703,6.477656841278076,22.695762634277344,9.3326171875,-0.099623529613018,48.3488,52.3139,28.8286,73.2435,78.2758,13.7685,70.39,High
202150,Uttar Pradesh,Aligarh,3,actual_polygon,medium,25.86101849873861,47.87034479777018,5.9900821050008135,22.544109344482425,9.580699602762856,-0.0826805954178174,47.215,51.5863,26.6587,72.7541,80.3573,15.7868,70.62,High
