pin_code,state,district,raw_ltm_rainfall_mm,raw_cdd_p90_days,raw_deficit_freq_pct,raw_trend_mm_per_decade,trend_direction,trend_significant,mk_pval,data_source,nn_pincodes_used,nn_max_dist_km,pet_mm,aridity_index,chirps_ltm_mm,chirps_deficit_pct,chirps_monsoon_conc,chirps_trend_mm_yr,chirps_trend_pval,norm_aridity_index,norm_ltm_rainfall,norm_deficit_freq,norm_cdd_p90,norm_monsoon_conc,norm_trend,drought_score,risk_level
641654,Tamil Nadu,Tiruppur,677.2,86.8,21.97,41.36,Strong Wetting,True,0.0367,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,35.8,3.75,37.01,43.84,Moderate
641655,Tamil Nadu,Tiruppur,714.4,80.7,25.0,44.74,Strong Wetting,True,0.0185,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,31.05,3.75,37.01,43.13,Moderate
641658,Tamil Nadu,Coimbatore,651.3,82.5,19.09,29.41,Strong Wetting,False,0.0799,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,32.45,3.75,37.01,43.34,Moderate
641659,Tamil Nadu,Coimbatore,643.8,84.5,21.88,31.56,Strong Wetting,False,0.0637,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,34.01,3.75,37.01,43.57,Moderate
641662,Tamil Nadu,Tiruppur,650.9,85.8,21.02,39.09,Strong Wetting,True,0.041,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,35.02,3.75,37.01,43.73,Moderate
641663,Tamil Nadu,Tiruppur,645.9,85.8,20.45,35.45,Strong Wetting,True,0.0468,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,35.02,3.75,37.01,43.73,Moderate
641664,Tamil Nadu,Tiruppur,677.8,86.1,20.0,40.23,Strong Wetting,True,0.0232,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,35.25,3.75,37.01,43.76,Moderate
641665,Tamil Nadu,Tiruppur,714.9,88.7,18.43,41.64,Strong Wetting,True,0.0153,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,37.28,3.75,37.01,44.06,Moderate
641666,Tamil Nadu,Tiruppur,702.9,89.2,21.02,47.1,Strong Wetting,True,0.0112,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,37.67,3.75,37.01,44.12,Moderate
641667,Tamil Nadu,Tiruppur,702.8,85.8,17.98,38.56,Strong Wetting,True,0.0236,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,35.02,3.75,37.01,43.73,Moderate
641668,Tamil Nadu,Coimbatore,648.1,85.2,20.04,31.32,Strong Wetting,False,0.0626,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,34.55,3.75,37.01,43.66,Moderate
641669,Tamil Nadu,Coimbatore,676.0,83.0,17.05,35.38,Strong Wetting,True,0.0365,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,32.84,3.75,37.01,43.4,Moderate
641670,Tamil Nadu,Tiruppur,659.8,84.8,25.0,33.87,Strong Wetting,True,0.0499,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,34.24,3.75,37.01,43.61,Moderate
641671,Tamil Nadu,Coimbatore,707.3,81.3,16.06,29.16,Strong Wetting,False,0.1025,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,31.52,3.75,37.01,43.2,Moderate
641687,Tamil Nadu,Tiruppur,656.8,87.4,20.13,38.58,Strong Wetting,True,0.0311,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,36.26,3.75,37.01,43.91,Moderate
641697,Tamil Nadu,Coimbatore,686.0,78.2,26.99,41.79,Strong Wetting,True,0.0219,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,29.11,3.75,37.01,42.84,Moderate
642001,Tamil Nadu,Coimbatore,1084.2,85.2,11.36,42.05,Strong Wetting,False,0.231,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,34.55,3.75,37.01,43.66,Moderate
642002,Tamil Nadu,Coimbatore,873.8,83.8,13.64,45.05,Strong Wetting,True,0.0224,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,33.46,3.75,37.01,43.49,Moderate
642003,Tamil Nadu,Coimbatore,1064.0,80.8,12.5,59.52,Strong Wetting,True,0.0065,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,31.13,3.75,37.01,43.14,Moderate
642004,Tamil Nadu,Coimbatore,1163.3,84.1,9.09,15.78,Strong Wetting,False,0.4988,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,33.7,3.75,37.01,43.53,Moderate
642005,Tamil Nadu,Coimbatore,1249.8,83.7,9.09,33.27,Strong Wetting,False,0.2123,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,33.39,3.75,37.01,43.48,Moderate
642006,Tamil Nadu,Coimbatore,1129.5,82.3,11.36,42.07,Strong Wetting,False,0.25,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,32.3,3.75,37.01,43.32,Moderate
642007,Tamil Nadu,Coimbatore,1300.7,63.7,11.36,47.93,Strong Wetting,False,0.1668,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,17.82,3.75,37.01,41.15,Moderate
642101,Tamil Nadu,Coimbatore,1520.5,48.3,10.74,53.74,Strong Wetting,False,0.161,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,5.84,3.75,37.01,39.35,Moderate
642102,Tamil Nadu,Tiruppur,1415.1,51.4,13.5,75.39,Strong Wetting,False,0.0756,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,8.25,3.75,37.01,39.71,Moderate
642103,Tamil Nadu,Coimbatore,1453.4,73.9,9.6,47.72,Strong Wetting,False,0.1181,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,25.76,3.75,37.01,42.34,Moderate
642104,Tamil Nadu,Coimbatore,1309.7,79.3,9.66,23.22,Strong Wetting,False,0.3132,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,29.96,3.75,37.01,42.97,Moderate
642105,Tamil Nadu,Coimbatore,1867.4,45.2,8.33,61.67,Strong Wetting,False,0.1537,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,3.42,3.75,37.01,38.99,Moderate
642106,Tamil Nadu,Coimbatore,2127.9,44.4,9.55,65.66,Strong Wetting,False,0.1783,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,2.8,3.75,37.01,38.89,Moderate
642107,Tamil Nadu,Coimbatore,1053.8,77.0,11.36,37.34,Strong Wetting,False,0.0794,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,28.17,3.75,37.01,42.7,Moderate
642108,Tamil Nadu,Coimbatore,1879.3,45.9,9.85,55.76,Strong Wetting,False,0.2854,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,3.97,3.75,37.01,39.07,Moderate
642109,Tamil Nadu,Coimbatore,848.7,84.5,12.62,34.93,Strong Wetting,False,0.128,nearest_neighbour,"[641201, 642002, 641032]",8.4,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,34.01,3.75,37.01,43.57,Moderate
642110,Tamil Nadu,Coimbatore,1022.7,84.7,10.71,35.76,Strong Wetting,False,0.224,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,34.16,3.75,37.01,43.6,Moderate
642111,Tamil Nadu,Tiruppur,912.2,79.3,12.34,31.84,Strong Wetting,False,0.15,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,29.96,3.75,37.01,42.97,Moderate
642112,Tamil Nadu,Tiruppur,1161.6,63.2,11.59,35.89,Strong Wetting,False,0.1828,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,17.43,3.75,37.01,41.09,Moderate
642113,Tamil Nadu,Dindigul,981.3,79.2,13.18,58.04,Strong Wetting,True,0.0049,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,29.88,3.75,37.01,42.96,Moderate
642114,Tamil Nadu,Coimbatore,1114.4,67.8,13.07,52.31,Strong Wetting,False,0.1077,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,21.01,3.75,37.01,41.62,Moderate
642117,Tamil Nadu,Coimbatore,2145.3,46.8,8.12,64.85,Strong Wetting,False,0.1347,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,4.67,3.75,37.01,39.17,Moderate
642120,Tamil Nadu,Coimbatore,911.1,81.6,12.82,36.79,Strong Wetting,False,0.0696,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,31.75,3.75,37.01,43.24,Moderate
642122,Tamil Nadu,Tiruppur,1019.1,74.2,11.74,23.06,Strong Wetting,False,0.2196,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,25.99,3.75,37.01,42.37,Moderate
642123,Tamil Nadu,Coimbatore,1179.3,79.0,11.74,46.99,Strong Wetting,False,0.1614,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,29.73,3.75,37.01,42.93,Moderate
642125,Tamil Nadu,Coimbatore,2309.1,45.2,8.71,115.44,Strong Wetting,True,0.0112,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,3.42,3.75,37.01,38.99,Moderate
642126,Tamil Nadu,Tiruppur,942.6,77.9,12.27,42.59,Strong Wetting,False,0.1133,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,28.87,3.75,37.01,42.8,Moderate
642127,Tamil Nadu,Coimbatore,1969.3,45.4,10.33,73.88,Strong Wetting,False,0.1637,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,3.58,3.75,37.01,39.01,Moderate
642128,Tamil Nadu,Tiruppur,1003.2,76.1,13.64,62.3,Strong Wetting,True,0.0015,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,27.47,3.75,37.01,42.59,Moderate
642129,Tamil Nadu,Coimbatore,1510.3,60.7,9.44,45.12,Strong Wetting,False,0.1561,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,15.49,3.75,37.01,40.8,Moderate
642130,Tamil Nadu,Coimbatore,1915.8,46.1,10.23,71.47,Strong Wetting,False,0.1791,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,4.12,3.75,37.01,39.09,Moderate
642132,Tamil Nadu,Tiruppur,1152.6,66.3,11.04,32.01,Strong Wetting,False,0.145,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,19.84,3.75,37.01,41.45,Moderate
642133,Tamil Nadu,Coimbatore,1726.4,50.8,9.74,71.58,Strong Wetting,True,0.0335,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,7.78,3.75,37.01,39.64,Moderate
642134,Tamil Nadu,Coimbatore,1281.1,78.6,11.36,34.35,Strong Wetting,False,0.272,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,29.42,3.75,37.01,42.89,Moderate
642154,Tamil Nadu,Tiruppur,1117.3,68.1,12.99,52.06,Strong Wetting,False,0.1002,nearest_neighbour,"[642114, 642204, 642112]",8.9,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,21.25,3.75,37.01,41.66,Moderate
642201,Tamil Nadu,Tiruppur,780.1,83.9,14.17,35.68,Strong Wetting,False,0.0703,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,33.54,3.75,37.01,43.5,Moderate
642202,Tamil Nadu,Coimbatore,814.1,83.1,14.18,31.99,Strong Wetting,False,0.0808,nearest_neighbour,"[641407, 642120, 642201]",9.9,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,32.92,3.75,37.01,43.41,Moderate
642203,Tamil Nadu,Tiruppur,909.7,81.0,12.73,52.49,Strong Wetting,True,0.0054,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,31.28,3.75,37.01,43.17,Moderate
642204,Tamil Nadu,Tiruppur,1090.3,73.1,13.86,64.77,Strong Wetting,True,0.0029,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,25.14,3.75,37.01,42.24,Moderate
642205,Tamil Nadu,Coimbatore,945.0,80.0,12.37,35.83,Strong Wetting,False,0.0896,nearest_neighbour,"[642120, 642107, 642111]",7.8,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,30.51,3.75,37.01,43.05,Moderate
642206,Tamil Nadu,Tiruppur,777.2,84.4,14.39,45.58,Strong Wetting,True,0.0059,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,33.93,3.75,37.01,43.56,Moderate
642207,Tamil Nadu,Tiruppur,1196.9,64.4,11.36,45.53,Strong Wetting,False,0.0542,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,18.37,3.75,37.01,41.23,Moderate
643001,Tamil Nadu,The Nilgiris,1477.0,49.6,12.56,66.18,Strong Wetting,True,0.0489,nearest_neighbour,"[643006, 643215, 643243]",5.8,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,6.85,3.75,37.01,39.5,Moderate
643002,Tamil Nadu,The Nilgiris,1483.1,42.1,11.36,67.49,Strong Wetting,False,0.0622,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,1.01,3.75,37.01,38.62,Moderate
643003,Tamil Nadu,The Nilgiris,1832.9,49.7,12.16,84.19,Strong Wetting,True,0.0109,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,6.93,3.75,37.01,39.51,Moderate
643004,Tamil Nadu,The Nilgiris,1618.9,50.8,12.4,75.26,Strong Wetting,True,0.0178,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,7.78,3.75,37.01,39.64,Moderate
643005,Tamil Nadu,The Nilgiris,1441.0,44.3,11.36,56.11,Strong Wetting,False,0.0546,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,2.72,3.75,37.01,38.88,Moderate
643006,Tamil Nadu,The Nilgiris,1483.9,48.4,12.34,62.79,Strong Wetting,False,0.0668,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,5.91,3.75,37.01,39.36,Moderate
643007,Tamil Nadu,The Nilgiris,1473.0,43.0,11.93,44.39,Strong Wetting,False,0.1417,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,1.71,3.75,37.01,38.73,Moderate
643101,Tamil Nadu,The Nilgiris,1549.9,40.0,13.64,86.02,Strong Wetting,True,0.0078,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,0.0,3.75,37.01,38.47,Moderate
643102,Tamil Nadu,The Nilgiris,1449.8,41.1,13.64,74.78,Strong Wetting,True,0.0176,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,0.23,3.75,37.01,38.51,Moderate
643103,Tamil Nadu,The Nilgiris,1439.4,41.2,14.36,72.9,Strong Wetting,True,0.0173,nearest_neighbour,"[643102, 643201, 643101]",5.4,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,0.31,3.75,37.01,38.52,Moderate
643105,Tamil Nadu,The Nilgiris,1638.3,38.8,13.64,100.65,Strong Wetting,True,0.0043,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,0.0,3.75,37.01,38.47,Moderate
643201,Tamil Nadu,The Nilgiris,1352.9,42.3,15.91,61.64,Strong Wetting,True,0.0229,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,1.17,3.75,37.01,38.65,Moderate
643202,Tamil Nadu,The Nilgiris,1532.8,40.8,13.18,78.64,Strong Wetting,True,0.0226,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,0.0,3.75,37.01,38.47,Moderate
643203,Tamil Nadu,The Nilgiris,1347.2,63.5,15.91,50.46,Strong Wetting,True,0.033,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,17.67,3.75,37.01,41.12,Moderate
643204,Tamil Nadu,The Nilgiris,1380.0,63.6,13.64,52.99,Strong Wetting,True,0.0296,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,17.74,3.75,37.01,41.13,Moderate
643205,Tamil Nadu,The Nilgiris,1714.4,42.4,11.36,71.51,Strong Wetting,True,0.0472,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,1.25,3.75,37.01,38.66,Moderate
643206,Tamil Nadu,The Nilgiris,1286.3,45.2,11.36,55.56,Strong Wetting,True,0.0361,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,3.42,3.75,37.01,38.99,Moderate
643207,Tamil Nadu,The Nilgiris,1799.7,45.0,12.88,59.54,Strong Wetting,False,0.1086,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,3.27,3.75,37.01,38.96,Moderate
643209,Tamil Nadu,The Nilgiris,1788.3,48.7,11.81,80.17,Strong Wetting,True,0.0162,nearest_neighbour,"[643003, 643219, 678581]",15.0,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,6.15,3.75,37.01,39.4,Moderate
643211,Tamil Nadu,The Nilgiris,1579.0,56.6,12.57,55.68,Strong Wetting,False,0.1209,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,12.3,3.75,37.01,40.32,Moderate
643212,Tamil Nadu,The Nilgiris,1842.0,41.5,11.02,64.34,Strong Wetting,False,0.0794,nearest_neighbour,"[643226, 643228, 643205]",5.2,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,0.54,3.75,37.01,38.55,Moderate
643213,Tamil Nadu,The Nilgiris,1503.7,38.9,13.64,64.23,Strong Wetting,True,0.0317,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,0.0,3.75,37.01,38.47,Moderate
643214,Tamil Nadu,The Nilgiris,1457.4,42.2,13.64,73.77,Strong Wetting,True,0.013,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,1.09,3.75,37.01,38.64,Moderate
643215,Tamil Nadu,The Nilgiris,1423.9,58.8,14.09,62.65,Strong Wetting,True,0.0299,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,14.01,3.75,37.01,40.57,Moderate
643216,Tamil Nadu,The Nilgiris,1031.2,59.5,16.36,39.1,Strong Wetting,False,0.1032,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,14.55,3.75,37.01,40.66,Moderate
643217,Tamil Nadu,The Nilgiris,1190.4,44.7,13.9,48.37,Strong Wetting,True,0.0425,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,3.04,3.75,37.01,38.93,Moderate
643218,Tamil Nadu,The Nilgiris,1449.8,40.1,14.02,62.2,Strong Wetting,True,0.0438,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,0.0,3.75,37.01,38.47,Moderate
643219,Tamil Nadu,The Nilgiris,1535.1,45.7,10.86,58.84,Strong Wetting,True,0.0345,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,3.81,3.75,37.01,39.04,Moderate
643220,Tamil Nadu,The Nilgiris,2142.6,54.5,14.49,103.77,Strong Wetting,True,0.0206,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,10.66,3.75,37.01,40.07,Moderate
643221,Tamil Nadu,The Nilgiris,1442.1,45.4,14.36,59.99,Strong Wetting,True,0.0373,nearest_neighbour,"[643218, 643213, 643203]",6.6,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,3.58,3.75,37.01,39.01,Moderate
643223,Tamil Nadu,The Nilgiris,1382.4,45.0,11.49,57.12,Strong Wetting,False,0.0593,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,3.27,3.75,37.01,38.96,Moderate
643224,Tamil Nadu,The Nilgiris,1754.7,41.1,11.16,78.29,Strong Wetting,True,0.0201,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,0.23,3.75,37.01,38.51,Moderate
643225,Tamil Nadu,The Nilgiris,1859.1,53.0,12.12,74.81,Strong Wetting,True,0.0455,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,9.49,3.75,37.01,39.9,Moderate
643226,Tamil Nadu,The Nilgiris,1860.2,40.2,10.45,64.82,Strong Wetting,False,0.0713,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,0.0,3.75,37.01,38.47,Moderate
643228,Tamil Nadu,,1937.8,42.4,11.36,57.15,Strong Wetting,False,0.1189,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,1.25,3.75,37.01,38.66,Moderate
643231,Tamil Nadu,The Nilgiris,1550.9,40.4,14.55,88.54,Strong Wetting,True,0.0053,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,0.0,3.75,37.01,38.47,Moderate
643233,Tamil Nadu,The Nilgiris,2198.0,49.8,15.34,94.68,Strong Wetting,True,0.0462,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,7.0,3.75,37.01,39.52,Moderate
643236,Tamil Nadu,The Nilgiris,1138.2,44.5,14.2,39.07,Strong Wetting,False,0.1047,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,2.88,3.75,37.01,38.9,Moderate
643237,Tamil Nadu,The Nilgiris,1581.3,42.0,11.08,64.18,Strong Wetting,False,0.0507,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,0.93,3.75,37.01,38.61,Moderate
643238,Tamil Nadu,The Nilgiris,1386.5,41.0,16.29,69.23,Strong Wetting,True,0.0179,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,0.16,3.75,37.01,38.5,Moderate
643239,Tamil Nadu,The Nilgiris,2187.9,64.0,13.64,97.15,Strong Wetting,False,0.06,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,18.05,3.75,37.01,41.18,Moderate
643240,Tamil Nadu,The Nilgiris,2013.3,57.1,12.5,94.29,Strong Wetting,True,0.0163,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,12.68,3.75,37.01,40.38,Moderate
643241,Tamil Nadu,The Nilgiris,2020.2,46.9,13.38,75.25,Strong Wetting,False,0.0852,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,4.75,3.75,37.01,39.19,Moderate
643242,Tamil Nadu,The Nilgiris,1401.1,41.7,15.09,67.88,Strong Wetting,True,0.0197,nearest_neighbour,"[643201, 643102, 643101]",8.0,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,0.7,3.75,37.01,38.58,Moderate
643243,Tamil Nadu,The Nilgiris,1521.1,41.8,11.36,78.32,Strong Wetting,True,0.0277,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,0.78,3.75,37.01,38.59,Moderate
643253,Tamil Nadu,The Nilgiris,2068.0,56.0,14.77,100.02,Strong Wetting,True,0.0224,polygon_zonal_stats,,,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,11.83,3.75,37.01,40.25,Moderate
643270,Tamil Nadu,The Nilgiris,2084.8,50.9,14.4,89.22,Strong Wetting,False,0.0526,nearest_neighbour,"[643241, 643253, 643233]",5.0,1703,0.6699,1140.89,16.348,37.662,7.4892,0.0298,77.72,68.21,45.12,7.86,3.75,37.01,39.65,Moderate
670001,Kerala,Kannur,3299.0,113.0,20.45,207.83,Strong Wetting,True,0.003,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,56.19,33.78,50.0,39.08,Moderate
